Temperature,Humidity,Wind speed,Visibility,Solar Radiation,Rented Bike B,Date,Hour,Seasons,Functioning Day,Holiday
7.8,85.0,0.9,1542,0.0,0.0,13.0,5.0,0.0,1.0,1.0
7.5,86.0,1.3,1301,0.0,0.0,13.0,6.0,0.0,1.0,1.0
7.3,85.0,1.4,1039,0.0,1.0,13.0,7.0,0.0,1.0,1.0
7.9,76.0,1.2,1290,0.25,1.0,13.0,8.0,0.0,1.0,1.0
10.3,64.0,1.0,1544,0.91,1.0,13.0,9.0,0.0,1.0,1.0
13.4,53.0,1.1,1768,1.53,1.0,13.0,10.0,0.0,1.0,1.0
16.4,43.0,0.7,1713,1.96,1.0,13.0,11.0,0.0,1.0,1.0
18.2,37.0,1.4,1861,2.25,1.0,13.0,12.0,0.0,1.0,1.0
19.4,32.0,1.1,1787,2.31,1.0,13.0,13.0,0.0,1.0,1.0
20.6,31.0,1.4,1562,1.7,1.0,13.0,14.0,0.0,1.0,1.0
20.6,32.0,1.4,1651,1.4,1.0,13.0,15.0,0.0,1.0,1.0
20.4,32.0,0.9,1720,0.84,1.0,13.0,16.0,0.0,1.0,1.0
19.2,36.0,0.7,1643,0.38,1.0,13.0,17.0,0.0,1.0,1.0
17.3,39.0,1.3,1641,0.03,1.0,13.0,18.0,0.0,1.0,1.0
16.4,47.0,1.0,1694,0.0,1.0,13.0,19.0,0.0,1.0,1.0
15.3,50.0,0.5,1647,0.0,1.0,13.0,20.0,0.0,1.0,1.0
14.5,50.0,0.7,1741,0.0,1.0,13.0,21.0,0.0,1.0,1.0
13.6,56.0,1.0,1611,0.0,1.0,13.0,22.0,0.0,1.0,1.0
12.5,59.0,0.8,1602,0.0,1.0,13.0,23.0,0.0,1.0,1.0
12.5,57.0,0.9,1877,0.0,1.0,13.0,0.0,0.0,1.0,1.0
12.7,56.0,1.2,1952,0.0,1.0,13.0,1.0,0.0,1.0,1.0
12.8,59.0,0.9,1804,0.0,0.0,13.0,2.0,0.0,1.0,1.0
12.8,57.0,0.5,1715,0.0,0.0,13.0,3.0,0.0,1.0,1.0
12.6,60.0,0.6,1648,0.0,0.0,13.0,4.0,0.0,1.0,1.0
12.4,60.0,0.8,1563,0.0,0.0,13.0,5.0,0.0,1.0,1.0
12.6,64.0,1.3,1348,0.0,0.0,13.0,6.0,0.0,1.0,1.0
12.6,63.0,0.8,1265,0.0,1.0,13.0,7.0,0.0,1.0,1.0
12.1,81.0,0.8,706,0.0,1.0,13.0,8.0,0.0,1.0,1.0
12.0,86.0,0.8,405,0.07,0.0,13.0,9.0,0.0,1.0,1.0
12.9,84.0,1.0,534,0.27,0.0,13.0,10.0,0.0,1.0,1.0
12.4,87.0,1.0,317,0.24,0.0,13.0,11.0,0.0,1.0,1.0
12.4,90.0,1.1,297,0.19,0.0,13.0,12.0,0.0,1.0,1.0
12.6,87.0,2.3,539,0.13,0.0,13.0,13.0,0.0,1.0,1.0
12.7,95.0,1.9,255,0.09,0.0,13.0,14.0,0.0,1.0,1.0
14.0,87.0,1.2,1482,0.68,1.0,13.0,15.0,0.0,1.0,1.0
14.5,81.0,1.8,1588,0.78,1.0,13.0,16.0,0.0,1.0,1.0
14.3,77.0,2.9,1966,0.5,1.0,13.0,17.0,0.0,1.0,1.0
13.1,74.0,1.6,1989,0.05,1.0,13.0,18.0,0.0,1.0,1.0
12.9,66.0,2.5,1997,0.0,1.0,13.0,19.0,0.0,1.0,1.0
12.2,67.0,5.4,1956,0.0,1.0,13.0,20.0,0.0,1.0,1.0
10.6,70.0,2.4,2000,0.0,1.0,13.0,21.0,0.0,1.0,1.0
10.5,72.0,2.4,2000,0.0,1.0,13.0,22.0,0.0,1.0,1.0
10.2,64.0,3.9,2000,0.0,1.0,13.0,23.0,0.0,1.0,1.0
9.9,65.0,3.2,2000,0.0,1.0,13.0,0.0,0.0,1.0,1.0
9.9,62.0,3.5,2000,0.0,1.0,13.0,1.0,0.0,1.0,1.0
9.5,58.0,3.0,2000,0.0,0.0,13.0,2.0,0.0,1.0,1.0
9.1,60.0,2.8,2000,0.0,0.0,13.0,3.0,0.0,1.0,1.0
8.8,61.0,2.8,2000,0.0,0.0,13.0,4.0,0.0,1.0,1.0
8.0,65.0,1.6,2000,0.0,0.0,13.0,5.0,0.0,1.0,1.0
7.4,66.0,2.3,2000,0.0,0.0,13.0,6.0,0.0,1.0,1.0
7.3,65.0,3.2,2000,0.0,0.0,13.0,7.0,0.0,1.0,1.0
7.7,62.0,2.4,1985,0.23,1.0,13.0,8.0,0.0,1.0,1.0
8.3,55.0,4.0,1853,0.89,1.0,13.0,9.0,0.0,1.0,1.0
9.5,46.0,3.7,1871,1.49,1.0,13.0,10.0,0.0,1.0,1.0
10.4,42.0,4.1,1988,2.01,1.0,13.0,11.0,0.0,1.0,1.0
10.4,41.0,4.9,1966,1.33,1.0,13.0,12.0,0.0,1.0,1.0
10.6,38.0,4.6,2000,1.63,1.0,13.0,13.0,0.0,1.0,1.0
10.8,37.0,4.4,2000,1.29,1.0,13.0,14.0,0.0,1.0,1.0
11.4,32.0,3.8,2000,1.21,1.0,13.0,15.0,0.0,1.0,1.0
10.6,35.0,3.3,2000,1.02,1.0,13.0,16.0,0.0,1.0,1.0
9.5,34.0,5.7,2000,0.45,1.0,13.0,17.0,0.0,1.0,1.0
8.9,39.0,3.5,2000,0.05,1.0,13.0,18.0,0.0,1.0,1.0
8.0,42.0,2.9,2000,0.0,1.0,13.0,19.0,0.0,1.0,1.0
7.6,44.0,4.2,2000,0.0,1.0,13.0,20.0,0.0,1.0,1.0
7.3,49.0,3.4,2000,0.0,1.0,13.0,21.0,0.0,1.0,1.0
6.6,51.0,1.8,2000,0.0,1.0,13.0,22.0,0.0,1.0,1.0
6.3,52.0,1.8,2000,0.0,1.0,13.0,23.0,0.0,1.0,1.0
6.7,55.0,1.5,2000,0.0,1.0,13.0,0.0,0.0,1.0,1.0
6.9,55.0,1.8,2000,0.0,1.0,13.0,1.0,0.0,1.0,1.0
6.6,59.0,0.4,2000,0.0,0.0,13.0,2.0,0.0,1.0,1.0
6.2,59.0,0.6,2000,0.0,0.0,13.0,3.0,0.0,1.0,1.0
6.8,65.0,1.1,2000,0.0,0.0,13.0,4.0,0.0,1.0,1.0
7.2,68.0,2.5,1740,0.0,0.0,13.0,5.0,0.0,1.0,1.0
6.9,86.0,1.7,1988,0.0,0.0,13.0,6.0,0.0,1.0,1.0
6.9,88.0,0.9,1991,0.0,0.0,13.0,7.0,0.0,1.0,1.0
6.8,89.0,1.4,1856,0.05,0.0,13.0,8.0,0.0,1.0,1.0
7.3,90.0,1.1,1889,0.12,0.0,13.0,9.0,0.0,1.0,1.0
8.2,89.0,0.4,1365,0.39,0.0,13.0,10.0,0.0,1.0,1.0
9.4,86.0,1.2,1220,0.75,1.0,13.0,11.0,0.0,1.0,1.0
11.9,74.0,1.6,1801,1.84,1.0,13.0,12.0,0.0,1.0,1.0
12.1,75.0,1.2,1775,0.99,1.0,13.0,13.0,0.0,1.0,1.0
12.4,72.0,1.9,1860,1.06,1.0,13.0,14.0,0.0,1.0,1.0
12.2,67.0,3.3,2000,0.86,1.0,13.0,15.0,0.0,1.0,1.0
12.2,65.0,1.9,2000,0.52,0.0,13.0,16.0,0.0,1.0,1.0
9.4,85.0,1.2,2000,0.07,1.0,13.0,17.0,0.0,1.0,1.0
8.9,85.0,1.8,2000,0.01,1.0,13.0,18.0,0.0,1.0,1.0
8.4,85.0,1.2,2000,0.0,1.0,13.0,19.0,0.0,1.0,1.0
8.2,82.0,2.8,2000,0.0,1.0,13.0,20.0,0.0,1.0,1.0
7.6,75.0,1.1,2000,0.0,1.0,13.0,21.0,0.0,1.0,1.0
6.7,76.0,0.6,2000,0.0,1.0,13.0,22.0,0.0,1.0,1.0
6.0,74.0,1.1,2000,0.0,1.0,13.0,23.0,0.0,1.0,1.0
5.3,81.0,1.7,1993,0.0,0.0,13.0,0.0,0.0,1.0,1.0
5.1,83.0,1.1,1989,0.0,0.0,13.0,1.0,0.0,1.0,1.0
4.7,81.0,1.0,1918,0.0,0.0,13.0,2.0,0.0,1.0,1.0
5.0,67.0,0.8,2000,0.0,0.0,13.0,3.0,0.0,1.0,1.0
5.6,66.0,0.7,2000,0.0,0.0,13.0,4.0,0.0,1.0,1.0
5.1,76.0,0.7,2000,0.0,0.0,13.0,5.0,0.0,1.0,1.0
4.7,76.0,0.6,2000,0.0,0.0,13.0,6.0,0.0,1.0,1.0
4.6,76.0,0.7,2000,0.0,1.0,13.0,7.0,0.0,1.0,1.0
5.1,67.0,0.3,1981,0.24,1.0,13.0,8.0,0.0,1.0,1.0
7.5,53.0,1.6,1981,1.01,1.0,13.0,9.0,0.0,1.0,1.0
9.6,43.0,1.8,1930,1.49,1.0,13.0,10.0,0.0,1.0,1.0
11.0,46.0,2.6,1946,1.97,1.0,13.0,11.0,0.0,1.0,1.0
10.8,49.0,2.7,2000,1.45,1.0,13.0,12.0,0.0,1.0,1.0
10.4,49.0,2.7,2000,0.54,1.0,13.0,13.0,0.0,1.0,1.0
11.3,39.0,3.7,2000,1.18,1.0,13.0,14.0,0.0,1.0,1.0
11.0,46.0,3.4,2000,0.57,1.0,13.0,15.0,0.0,1.0,1.0
11.3,41.0,3.6,2000,0.94,1.0,13.0,16.0,0.0,1.0,1.0
10.0,43.0,4.9,2000,0.43,1.0,13.0,17.0,0.0,1.0,1.0
9.4,51.0,3.4,2000,0.02,1.0,13.0,18.0,0.0,1.0,1.0
8.1,53.0,3.7,2000,0.0,1.0,13.0,19.0,0.0,1.0,1.0
6.8,59.0,3.2,2000,0.0,1.0,13.0,20.0,0.0,1.0,1.0
5.7,61.0,2.3,2000,0.0,1.0,13.0,21.0,0.0,1.0,1.0
5.1,58.0,2.2,2000,0.0,1.0,13.0,22.0,0.0,1.0,1.0
4.3,58.0,1.4,2000,0.0,1.0,13.0,23.0,0.0,1.0,1.0
3.4,55.0,1.5,2000,0.0,0.0,13.0,0.0,0.0,1.0,1.0
3.0,55.0,1.0,2000,0.0,0.0,13.0,1.0,0.0,1.0,1.0
2.1,56.0,0.5,2000,0.0,0.0,13.0,2.0,0.0,1.0,1.0
1.7,59.0,0.5,2000,0.0,0.0,13.0,3.0,0.0,1.0,1.0
1.6,63.0,0.3,2000,0.0,0.0,13.0,4.0,0.0,1.0,1.0
1.1,68.0,0.6,2000,0.0,0.0,13.0,5.0,0.0,1.0,1.0
0.8,69.0,1.4,2000,0.0,0.0,13.0,6.0,0.0,1.0,1.0
1.3,65.0,1.2,2000,0.0,1.0,13.0,7.0,0.0,1.0,1.0
1.4,58.0,0.9,1883,0.15,1.0,13.0,8.0,0.0,1.0,1.0
3.7,49.0,1.9,1961,0.89,1.0,13.0,9.0,0.0,1.0,1.0
6.1,38.0,2.5,1914,1.51,1.0,13.0,10.0,0.0,1.0,1.0
7.5,36.0,1.4,1993,1.98,1.0,13.0,11.0,0.0,1.0,1.0
8.5,34.0,1.5,1892,2.21,1.0,13.0,12.0,0.0,1.0,1.0
9.8,33.0,1.8,1937,2.3,1.0,13.0,13.0,0.0,1.0,1.0
10.7,33.0,1.7,2000,2.12,1.0,13.0,14.0,0.0,1.0,1.0
10.9,33.0,2.6,1963,1.73,1.0,13.0,15.0,0.0,1.0,1.0
11.0,34.0,2.3,1999,1.16,1.0,13.0,16.0,0.0,1.0,1.0
9.9,40.0,2.6,2000,0.47,1.0,13.0,17.0,0.0,1.0,1.0
8.4,52.0,2.6,2000,0.03,1.0,13.0,18.0,0.0,1.0,1.0
8.0,52.0,2.1,2000,0.0,1.0,13.0,19.0,0.0,1.0,1.0
7.6,59.0,1.1,2000,0.0,1.0,13.0,20.0,0.0,1.0,1.0
7.6,55.0,2.0,2000,0.0,1.0,13.0,21.0,0.0,1.0,1.0
7.6,50.0,1.8,2000,0.0,1.0,13.0,22.0,0.0,1.0,1.0
7.7,50.0,1.0,1988,0.0,1.0,13.0,23.0,0.0,1.0,1.0
7.1,59.0,1.7,2000,0.0,0.0,13.0,0.0,0.0,1.0,1.0
6.6,66.0,1.0,2000,0.0,0.0,13.0,1.0,0.0,1.0,1.0
6.4,65.0,0.0,2000,0.0,0.0,13.0,2.0,0.0,1.0,1.0
5.6,69.0,0.1,2000,0.0,0.0,13.0,3.0,0.0,1.0,1.0
5.0,71.0,1.4,1994,0.0,0.0,13.0,4.0,0.0,1.0,1.0
4.1,74.0,0.9,2000,0.0,0.0,13.0,5.0,0.0,1.0,1.0
3.6,75.0,0.8,2000,0.0,0.0,13.0,6.0,0.0,1.0,1.0
3.2,74.0,0.9,2000,0.0,1.0,13.0,7.0,0.0,1.0,1.0
3.7,67.0,1.8,1987,0.15,1.0,13.0,8.0,0.0,1.0,1.0
5.1,56.0,1.8,1825,0.89,1.0,13.0,9.0,0.0,1.0,1.0
7.2,49.0,2.2,1892,1.51,1.0,13.0,10.0,0.0,1.0,1.0
8.7,41.0,2.6,1907,1.96,1.0,13.0,11.0,0.0,1.0,1.0
10.0,39.0,2.0,2000,2.2,1.0,13.0,12.0,0.0,1.0,1.0
11.2,34.0,2.6,1940,2.26,1.0,13.0,13.0,0.0,1.0,1.0
11.9,34.0,2.4,1835,2.12,1.0,13.0,14.0,0.0,1.0,1.0
12.0,35.0,3.0,1908,1.72,1.0,13.0,15.0,0.0,1.0,1.0
11.8,34.0,2.3,1979,1.16,1.0,13.0,16.0,0.0,1.0,1.0
11.3,41.0,1.8,2000,0.51,1.0,13.0,17.0,0.0,1.0,1.0
9.4,48.0,2.0,2000,0.03,1.0,13.0,18.0,0.0,1.0,1.0
8.4,53.0,1.0,2000,0.0,1.0,13.0,19.0,0.0,1.0,1.0
7.6,59.0,0.7,2000,0.0,1.0,13.0,20.0,0.0,1.0,1.0
7.6,59.0,3.0,1929,0.0,1.0,13.0,21.0,0.0,1.0,1.0
6.8,58.0,2.2,1936,0.0,1.0,13.0,22.0,0.0,1.0,1.0
6.4,60.0,1.8,1930,0.0,1.0,13.0,23.0,0.0,1.0,1.0
5.7,62.0,2.3,1909,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5.1,65.0,1.6,1932,0.0,1.0,0.0,1.0,0.0,1.0,1.0
4.4,64.0,1.4,2000,0.0,0.0,0.0,2.0,0.0,1.0,1.0
4.2,65.0,0.7,1962,0.0,0.0,0.0,3.0,0.0,1.0,1.0
3.6,70.0,0.8,1934,0.0,0.0,0.0,4.0,0.0,1.0,1.0
3.3,72.0,0.0,1946,0.0,0.0,0.0,5.0,0.0,1.0,1.0
2.9,75.0,0.2,1761,0.0,0.0,0.0,6.0,0.0,1.0,1.0
2.5,75.0,0.5,1763,0.0,1.0,0.0,7.0,0.0,1.0,1.0
2.8,74.0,0.9,1366,0.13,1.0,0.0,8.0,0.0,1.0,1.0
4.7,60.0,0.9,1219,0.82,1.0,0.0,9.0,0.0,1.0,1.0
8.1,51.0,0.7,1100,1.38,1.0,0.0,10.0,0.0,1.0,1.0
11.1,46.0,1.6,1518,1.84,1.0,0.0,11.0,0.0,1.0,1.0
12.6,36.0,2.6,1785,2.14,1.0,0.0,12.0,0.0,1.0,1.0
13.6,32.0,1.8,1814,2.22,1.0,0.0,13.0,0.0,1.0,1.0
14.9,31.0,2.5,1872,2.06,1.0,0.0,14.0,0.0,1.0,1.0
14.8,30.0,2.7,1990,1.71,1.0,0.0,15.0,0.0,1.0,1.0
14.7,32.0,2.0,1934,1.13,1.0,0.0,16.0,0.0,1.0,1.0
13.7,37.0,1.4,2000,0.49,1.0,0.0,17.0,0.0,1.0,1.0
11.8,43.0,1.3,1995,0.03,1.0,0.0,18.0,0.0,1.0,1.0
10.5,49.0,1.2,1965,0.0,1.0,0.0,19.0,0.0,1.0,1.0
9.9,53.0,1.7,1868,0.0,1.0,0.0,20.0,0.0,1.0,1.0
9.3,54.0,1.1,1975,0.0,1.0,0.0,21.0,0.0,1.0,1.0
8.3,61.0,0.2,1809,0.0,1.0,0.0,22.0,0.0,1.0,1.0
7.8,63.0,0.4,1547,0.0,1.0,0.0,23.0,0.0,1.0,1.0
7.2,64.0,1.0,1639,0.0,1.0,1.0,0.0,0.0,1.0,1.0
6.6,69.0,0.0,1512,0.0,1.0,1.0,1.0,0.0,1.0,1.0
6.1,68.0,0.5,1519,0.0,0.0,1.0,2.0,0.0,1.0,1.0
5.7,72.0,0.8,1368,0.0,0.0,1.0,3.0,0.0,1.0,1.0
5.2,74.0,1.3,1386,0.0,0.0,1.0,4.0,0.0,1.0,1.0
4.8,75.0,0.7,1471,0.0,0.0,1.0,5.0,0.0,1.0,1.0
4.5,77.0,1.0,1410,0.0,0.0,1.0,6.0,0.0,1.0,1.0
4.1,75.0,0.8,1143,0.0,1.0,1.0,7.0,0.0,1.0,1.0
4.7,72.0,1.0,1306,0.12,1.0,1.0,8.0,0.0,1.0,1.0
7.0,57.0,0.7,1553,0.79,1.0,1.0,9.0,0.0,1.0,1.0
10.0,49.0,1.2,1411,1.4,1.0,1.0,10.0,0.0,1.0,1.0
12.8,44.0,1.0,1269,1.84,1.0,1.0,11.0,0.0,1.0,1.0
14.9,40.0,1.1,1288,2.06,1.0,1.0,12.0,0.0,1.0,1.0
16.5,37.0,1.2,1400,2.12,1.0,1.0,13.0,0.0,1.0,1.0
18.0,31.0,1.2,1506,1.98,1.0,1.0,14.0,0.0,1.0,1.0
18.6,31.0,1.4,1575,1.63,1.0,1.0,15.0,0.0,1.0,1.0
18.8,32.0,1.4,1717,1.09,1.0,1.0,16.0,0.0,1.0,1.0
17.0,36.0,1.5,1672,0.47,1.0,1.0,17.0,0.0,1.0,1.0
14.6,42.0,1.4,1428,0.02,1.0,1.0,18.0,0.0,1.0,1.0
12.8,40.0,1.4,1870,0.0,1.0,1.0,19.0,0.0,1.0,1.0
11.7,45.0,1.2,1748,0.0,1.0,1.0,20.0,0.0,1.0,1.0
10.8,57.0,2.0,1219,0.0,1.0,1.0,21.0,0.0,1.0,1.0
10.0,56.0,2.0,1290,0.0,1.0,1.0,22.0,0.0,1.0,1.0
9.7,56.0,1.3,1423,0.0,1.0,1.0,23.0,0.0,1.0,1.0
8.8,63.0,0.6,1314,0.0,0.0,2.0,0.0,0.0,0.0,1.0
8.5,61.0,0.2,1273,0.0,0.0,2.0,1.0,0.0,0.0,1.0
7.6,68.0,1.2,1170,0.0,0.0,2.0,2.0,0.0,0.0,1.0
7.1,67.0,0.6,1229,0.0,0.0,2.0,3.0,0.0,0.0,1.0
6.3,72.0,1.0,1104,0.0,0.0,2.0,4.0,0.0,0.0,1.0
6.1,75.0,1.0,1053,0.0,0.0,2.0,5.0,0.0,0.0,1.0
5.5,78.0,0.6,983,0.0,0.0,2.0,6.0,0.0,0.0,1.0
5.2,79.0,1.3,894,0.0,0.0,2.0,7.0,0.0,0.0,1.0
5.4,75.0,0.4,905,0.11,0.0,2.0,8.0,0.0,0.0,1.0
7.9,58.0,1.3,1033,0.8,0.0,2.0,9.0,0.0,0.0,1.0
11.0,49.0,0.7,957,1.4,0.0,2.0,10.0,0.0,0.0,1.0
14.5,42.0,1.6,890,1.85,0.0,2.0,11.0,0.0,0.0,1.0
16.5,37.0,1.8,1060,2.14,0.0,2.0,12.0,0.0,0.0,1.0
17.8,29.0,2.0,1328,2.17,0.0,2.0,13.0,0.0,0.0,1.0
18.1,24.0,2.4,1594,1.97,0.0,2.0,14.0,0.0,0.0,1.0
18.5,25.0,1.6,1724,1.63,0.0,2.0,15.0,0.0,0.0,1.0
18.7,25.0,2.1,1605,1.07,0.0,2.0,16.0,0.0,0.0,1.0
16.7,45.0,2.2,772,0.43,0.0,2.0,17.0,0.0,0.0,1.0
14.2,51.0,1.5,990,0.02,0.0,2.0,18.0,0.0,0.0,1.0
13.4,62.0,1.6,740,0.0,0.0,2.0,19.0,0.0,0.0,1.0
12.1,68.0,0.8,592,0.0,0.0,2.0,20.0,0.0,0.0,1.0
11.1,69.0,0.9,619,0.0,0.0,2.0,21.0,0.0,0.0,1.0
10.0,68.0,1.1,791,0.0,0.0,2.0,22.0,0.0,0.0,1.0
9.2,65.0,1.2,1064,0.0,0.0,2.0,23.0,0.0,0.0,1.0
9.1,63.0,0.6,1292,0.0,1.0,3.0,0.0,0.0,1.0,1.0
8.6,60.0,1.1,1416,0.0,1.0,3.0,1.0,0.0,1.0,1.0
8.2,62.0,0.2,1415,0.0,0.0,3.0,2.0,0.0,1.0,1.0
7.6,66.0,0.9,1432,0.0,0.0,3.0,3.0,0.0,1.0,1.0
6.9,70.0,1.5,1314,0.0,0.0,3.0,4.0,0.0,1.0,1.0
6.6,73.0,0.3,1219,0.0,0.0,3.0,5.0,0.0,1.0,1.0
6.2,73.0,0.3,1018,0.0,0.0,3.0,6.0,0.0,1.0,1.0
5.8,79.0,1.0,862,0.0,0.0,3.0,7.0,0.0,1.0,1.0
5.7,78.0,1.1,714,0.09,0.0,3.0,8.0,0.0,1.0,1.0
7.5,60.0,0.5,725,0.79,1.0,3.0,9.0,0.0,1.0,1.0
11.1,51.0,0.8,679,1.38,1.0,3.0,10.0,0.0,1.0,1.0
14.8,46.0,2.0,768,1.83,1.0,3.0,11.0,0.0,1.0,1.0
16.3,33.0,2.9,1530,2.13,1.0,3.0,12.0,0.0,1.0,1.0
18.3,26.0,1.2,1503,2.17,1.0,3.0,13.0,0.0,1.0,1.0
19.3,28.0,1.7,1208,1.93,1.0,3.0,14.0,0.0,1.0,1.0
19.0,25.0,2.1,1748,1.6,1.0,3.0,15.0,0.0,1.0,1.0
18.4,25.0,3.2,1909,1.05,1.0,3.0,16.0,0.0,1.0,1.0
16.9,33.0,2.2,1972,0.43,1.0,3.0,17.0,0.0,1.0,1.0
14.5,46.0,2.6,1618,0.01,1.0,3.0,18.0,0.0,1.0,1.0
12.9,56.0,2.5,1345,0.0,1.0,3.0,19.0,0.0,1.0,1.0
12.7,59.0,1.2,1177,0.0,1.0,3.0,20.0,0.0,1.0,1.0
11.8,62.0,0.7,1030,0.0,1.0,3.0,21.0,0.0,1.0,1.0
11.2,67.0,1.3,940,0.0,1.0,3.0,22.0,0.0,1.0,1.0
10.6,73.0,1.3,931,0.0,1.0,3.0,23.0,0.0,1.0,1.0
10.1,75.0,0.0,922,0.0,1.0,4.0,0.0,0.0,1.0,1.0
9.3,78.0,0.1,828,0.0,0.0,4.0,1.0,0.0,1.0,1.0
8.8,81.0,0.0,773,0.0,0.0,4.0,2.0,0.0,1.0,1.0
8.3,81.0,1.1,642,0.0,0.0,4.0,3.0,0.0,1.0,1.0
8.0,81.0,0.4,666,0.0,0.0,4.0,4.0,0.0,1.0,1.0
8.0,84.0,0.7,569,0.0,0.0,4.0,5.0,0.0,1.0,1.0
7.2,83.0,0.8,636,0.0,0.0,4.0,6.0,0.0,1.0,1.0
7.0,86.0,1.1,455,0.0,1.0,4.0,7.0,0.0,1.0,1.0
7.2,80.0,0.8,515,0.13,1.0,4.0,8.0,0.0,1.0,1.0
8.9,67.0,1.1,578,0.69,1.0,4.0,9.0,0.0,1.0,1.0
11.8,59.0,0.9,616,1.23,1.0,4.0,10.0,0.0,1.0,1.0
13.8,47.0,1.2,994,1.71,1.0,4.0,11.0,0.0,1.0,1.0
16.4,48.0,2.1,653,1.68,1.0,4.0,12.0,0.0,1.0,1.0
16.8,46.0,1.1,760,1.71,1.0,4.0,13.0,0.0,1.0,1.0
17.5,38.0,1.2,1090,1.74,1.0,4.0,14.0,0.0,1.0,1.0
18.0,39.0,1.0,1208,1.21,1.0,4.0,15.0,0.0,1.0,1.0
16.8,46.0,1.8,1041,0.72,1.0,4.0,16.0,0.0,1.0,1.0
15.7,49.0,2.0,1252,0.26,1.0,4.0,17.0,0.0,1.0,1.0
14.5,54.0,1.3,1343,0.01,1.0,4.0,18.0,0.0,1.0,1.0
13.2,66.0,1.7,705,0.0,1.0,4.0,19.0,0.0,1.0,1.0
12.7,75.0,2.0,433,0.0,1.0,4.0,20.0,0.0,1.0,1.0
12.2,79.0,1.8,351,0.0,1.0,4.0,21.0,0.0,1.0,1.0
11.6,81.0,1.2,336,0.0,1.0,4.0,22.0,0.0,1.0,1.0
10.9,82.0,0.1,346,0.0,1.0,4.0,23.0,0.0,1.0,1.0
10.0,73.0,0.5,700,0.0,0.0,5.0,0.0,0.0,0.0,1.0
9.8,75.0,0.5,668,0.0,0.0,5.0,1.0,0.0,0.0,1.0
9.7,78.0,0.0,619,0.0,0.0,5.0,2.0,0.0,0.0,1.0
9.4,81.0,0.3,500,0.0,0.0,5.0,3.0,0.0,0.0,1.0
9.1,81.0,0.0,493,0.0,0.0,5.0,4.0,0.0,0.0,1.0
8.8,84.0,0.6,420,0.0,0.0,5.0,5.0,0.0,0.0,1.0
8.5,83.0,0.7,409,0.0,0.0,5.0,6.0,0.0,0.0,1.0
8.3,84.0,0.9,422,0.0,0.0,5.0,7.0,0.0,0.0,1.0
8.7,77.0,0.7,529,0.11,0.0,5.0,8.0,0.0,0.0,1.0
10.1,68.0,0.2,578,0.33,0.0,5.0,9.0,0.0,0.0,1.0
11.7,62.0,0.5,521,0.77,0.0,5.0,10.0,0.0,0.0,1.0
13.0,55.0,1.0,488,0.84,0.0,5.0,11.0,0.0,0.0,1.0
14.5,57.0,0.8,373,1.08,0.0,5.0,12.0,0.0,0.0,1.0
16.1,56.0,1.7,328,1.54,0.0,5.0,13.0,0.0,0.0,1.0
17.4,50.0,2.4,336,1.52,0.0,5.0,14.0,0.0,0.0,1.0
16.3,54.0,1.6,374,0.76,0.0,5.0,15.0,0.0,0.0,1.0
16.6,55.0,1.3,334,0.66,0.0,5.0,16.0,0.0,0.0,1.0
15.3,63.0,1.2,260,0.23,0.0,5.0,17.0,0.0,0.0,1.0
14.0,71.0,1.5,201,0.01,0.0,5.0,18.0,0.0,0.0,1.0
13.3,72.0,1.1,234,0.0,0.0,5.0,19.0,0.0,0.0,1.0
13.2,73.0,1.1,246,0.0,0.0,5.0,20.0,0.0,0.0,1.0
13.0,76.0,0.9,231,0.0,0.0,5.0,21.0,0.0,0.0,1.0
12.3,73.0,1.2,277,0.0,0.0,5.0,22.0,0.0,0.0,1.0
12.2,74.0,1.1,291,0.0,0.0,5.0,23.0,0.0,0.0,1.0
11.9,74.0,1.6,287,0.0,1.0,6.0,0.0,0.0,1.0,1.0
11.9,76.0,1.4,286,0.0,0.0,6.0,1.0,0.0,1.0,1.0
12.0,81.0,1.3,295,0.0,0.0,6.0,2.0,0.0,1.0,1.0
10.8,88.0,1.0,145,0.0,0.0,6.0,3.0,0.0,1.0,1.0
10.6,95.0,0.7,94,0.0,0.0,6.0,4.0,0.0,1.0,1.0
11.1,95.0,0.2,117,0.0,0.0,6.0,5.0,0.0,1.0,1.0
11.0,91.0,1.0,124,0.0,0.0,6.0,6.0,0.0,1.0,1.0
10.8,91.0,1.3,216,0.0,1.0,6.0,7.0,0.0,1.0,1.0
11.3,89.0,1.1,279,0.01,1.0,6.0,8.0,0.0,1.0,1.0
11.2,86.0,1.0,372,0.09,1.0,6.0,9.0,0.0,1.0,1.0
11.9,84.0,0.9,482,0.2,1.0,6.0,10.0,0.0,1.0,1.0
12.4,82.0,0.6,507,0.34,1.0,6.0,11.0,0.0,1.0,1.0
13.2,77.0,1.3,589,0.5,1.0,6.0,12.0,0.0,1.0,1.0
14.5,74.0,1.3,610,0.75,1.0,6.0,13.0,0.0,1.0,1.0
15.5,68.0,1.4,693,1.15,1.0,6.0,14.0,0.0,1.0,1.0
15.4,72.0,1.1,608,0.57,1.0,6.0,15.0,0.0,1.0,1.0
15.2,72.0,1.2,625,0.4,1.0,6.0,16.0,0.0,1.0,1.0
14.9,73.0,0.9,854,0.04,1.0,6.0,17.0,0.0,1.0,1.0
14.4,77.0,1.0,912,0.0,1.0,6.0,18.0,0.0,1.0,1.0
