Rented Bike Count,Temperature,Humidity,Wind speed,Visibility,Solar Radiation,Rented Bike B,Date,Hour,Seasons,Functioning Day,Holiday
2021,27.9,51.0,1.4,2000,1.19,1.0,13.0,17.0,0.0,1.0,1.0
3146,26.7,56.0,1.8,2000,0.47,1.0,13.0,18.0,0.0,1.0,1.0
2365,25.4,61.0,0.6,2000,0.03,1.0,13.0,19.0,0.0,1.0,1.0
2003,24.6,62.0,0.9,2000,0.0,1.0,13.0,20.0,0.0,1.0,1.0
2000,23.8,67.0,0.6,2000,0.0,1.0,13.0,21.0,0.0,1.0,1.0
1713,22.8,70.0,1.0,2000,0.0,1.0,13.0,22.0,0.0,1.0,1.0
1303,22.4,73.0,0.3,1980,0.0,1.0,13.0,23.0,0.0,1.0,1.0
971,22.1,74.0,1.1,1962,0.0,1.0,13.0,0.0,0.0,1.0,1.0
775,21.6,75.0,1.1,1671,0.0,1.0,13.0,1.0,0.0,1.0,1.0
482,21.3,75.0,1.1,2000,0.0,0.0,13.0,2.0,0.0,1.0,1.0
349,21.0,76.0,0.7,1995,0.0,0.0,13.0,3.0,0.0,1.0,1.0
223,20.7,76.0,1.0,2000,0.0,0.0,13.0,4.0,0.0,1.0,1.0
249,20.7,77.0,0.9,2000,0.0,0.0,13.0,5.0,0.0,1.0,1.0
644,20.4,78.0,1.0,2000,0.0,1.0,13.0,6.0,0.0,1.0,1.0
1456,20.5,76.0,1.3,2000,0.06,1.0,13.0,7.0,0.0,1.0,1.0
2253,21.4,70.0,1.5,1986,0.38,1.0,13.0,8.0,0.0,1.0,1.0
1201,22.3,69.0,1.3,2000,0.61,1.0,13.0,9.0,0.0,1.0,1.0
936,23.3,65.0,1.4,1996,0.76,1.0,13.0,10.0,0.0,1.0,1.0
982,24.0,64.0,1.3,2000,0.95,1.0,13.0,11.0,0.0,1.0,1.0
1088,25.3,56.0,1.2,1960,1.35,1.0,13.0,12.0,0.0,1.0,1.0
1155,26.4,57.0,1.2,2000,1.8,1.0,13.0,13.0,0.0,1.0,1.0
1199,26.3,58.0,1.5,1986,1.37,1.0,13.0,14.0,0.0,1.0,1.0
1347,26.6,55.0,1.8,2000,1.1,1.0,13.0,15.0,0.0,1.0,1.0
1503,26.3,57.0,1.6,2000,0.72,1.0,13.0,16.0,0.0,1.0,1.0
2059,25.9,56.0,1.7,2000,0.42,1.0,13.0,17.0,0.0,1.0,1.0
2826,25.7,57.0,1.5,2000,0.24,1.0,13.0,18.0,0.0,1.0,1.0
1996,25.3,60.0,1.2,2000,0.04,1.0,13.0,19.0,0.0,1.0,1.0
1869,25.0,61.0,1.1,2000,0.0,1.0,13.0,20.0,0.0,1.0,1.0
1259,24.7,61.0,1.6,2000,0.0,1.0,13.0,21.0,0.0,1.0,1.0
567,24.0,73.0,2.1,1541,0.0,1.0,13.0,22.0,0.0,1.0,1.0
810,22.3,87.0,1.1,1810,0.0,1.0,13.0,23.0,0.0,1.0,1.0
906,21.8,83.0,1.5,2000,0.0,1.0,13.0,0.0,0.0,1.0,1.0
881,21.8,79.0,1.4,2000,0.0,1.0,13.0,1.0,0.0,1.0,1.0
580,21.7,78.0,1.0,2000,0.0,1.0,13.0,2.0,0.0,1.0,1.0
302,21.6,80.0,1.2,2000,0.0,0.0,13.0,3.0,0.0,1.0,1.0
234,21.2,83.0,0.6,2000,0.0,0.0,13.0,4.0,0.0,1.0,1.0
169,21.1,82.0,0.8,2000,0.0,0.0,13.0,5.0,0.0,1.0,1.0
272,21.0,84.0,0.9,2000,0.0,0.0,13.0,6.0,0.0,1.0,1.0
453,21.2,84.0,0.3,2000,0.05,0.0,13.0,7.0,0.0,1.0,1.0
829,21.7,78.0,0.3,2000,0.21,1.0,13.0,8.0,0.0,1.0,1.0
934,22.7,72.0,1.2,2000,0.59,1.0,13.0,9.0,0.0,1.0,1.0
1017,24.4,65.0,1.6,1972,1.42,1.0,13.0,10.0,0.0,1.0,1.0
1212,25.2,64.0,1.2,1938,1.31,1.0,13.0,11.0,0.0,1.0,1.0
1284,25.4,63.0,0.9,2000,1.01,1.0,13.0,12.0,0.0,1.0,1.0
1465,25.8,65.0,1.0,1996,1.12,1.0,13.0,13.0,0.0,1.0,1.0
1474,25.7,67.0,1.2,2000,0.9,1.0,13.0,14.0,0.0,1.0,1.0
1077,25.2,71.0,0.2,2000,0.41,1.0,13.0,15.0,0.0,1.0,1.0
1273,24.4,74.0,0.6,1996,0.13,1.0,13.0,16.0,0.0,1.0,1.0
1474,24.4,75.0,0.6,2000,0.17,1.0,13.0,17.0,0.0,1.0,1.0
1566,24.2,76.0,1.2,2000,0.12,1.0,13.0,18.0,0.0,1.0,1.0
1578,23.8,78.0,2.2,1991,0.0,1.0,13.0,19.0,0.0,1.0,1.0
1613,23.5,80.0,1.7,1621,0.0,1.0,13.0,20.0,0.0,1.0,1.0
1710,23.3,80.0,0.7,1877,0.0,1.0,13.0,21.0,0.0,1.0,1.0
1566,23.1,79.0,0.6,1891,0.0,1.0,13.0,22.0,0.0,1.0,1.0
1210,22.9,81.0,0.9,1550,0.0,1.0,13.0,23.0,0.0,1.0,1.0
1014,22.8,82.0,1.5,935,0.0,1.0,13.0,0.0,0.0,1.0,1.0
764,22.8,84.0,0.9,827,0.0,1.0,13.0,1.0,0.0,1.0,1.0
432,22.8,85.0,0.8,708,0.0,0.0,13.0,2.0,0.0,1.0,1.0
258,22.6,89.0,0.6,578,0.0,0.0,13.0,3.0,0.0,1.0,1.0
188,22.5,89.0,0.7,444,0.0,0.0,13.0,4.0,0.0,1.0,1.0
123,22.2,90.0,1.4,514,0.0,0.0,13.0,5.0,0.0,1.0,1.0
137,22.0,90.0,1.3,471,0.0,0.0,13.0,6.0,0.0,1.0,1.0
258,21.9,95.0,1.3,424,0.02,0.0,13.0,7.0,0.0,1.0,1.0
464,21.9,88.0,1.6,601,0.17,0.0,13.0,8.0,0.0,1.0,1.0
725,22.3,84.0,1.9,751,0.47,1.0,13.0,9.0,0.0,1.0,1.0
813,22.9,74.0,1.3,1162,0.84,1.0,13.0,10.0,0.0,1.0,1.0
1014,23.4,61.0,2.1,1964,0.91,1.0,13.0,11.0,0.0,1.0,1.0
989,23.7,64.0,1.9,1474,0.79,1.0,13.0,12.0,0.0,1.0,1.0
754,23.6,66.0,2.1,1689,0.87,1.0,13.0,13.0,0.0,1.0,1.0
409,23.4,72.0,2.2,682,0.73,0.0,13.0,14.0,0.0,1.0,1.0
222,23.2,83.0,1.5,349,0.77,0.0,13.0,15.0,0.0,1.0,1.0
142,22.5,86.0,2.5,342,0.47,0.0,13.0,16.0,0.0,1.0,1.0
322,22.0,89.0,2.2,285,0.21,0.0,13.0,17.0,0.0,1.0,1.0
520,21.5,89.0,3.0,350,0.18,1.0,13.0,18.0,0.0,1.0,1.0
852,21.2,87.0,2.7,479,0.01,1.0,13.0,19.0,0.0,1.0,1.0
1073,21.1,88.0,1.7,404,0.0,1.0,13.0,20.0,0.0,1.0,1.0
1146,21.2,88.0,1.7,373,0.0,1.0,13.0,21.0,0.0,1.0,1.0
988,21.4,87.0,2.4,540,0.0,1.0,13.0,22.0,0.0,1.0,1.0
571,21.3,80.0,2.6,1203,0.0,1.0,13.0,23.0,0.0,1.0,1.0
531,21.0,82.0,1.8,958,0.0,1.0,13.0,0.0,0.0,1.0,1.0
337,20.5,73.0,1.9,1693,0.0,0.0,13.0,1.0,0.0,1.0,1.0
227,20.3,81.0,1.9,1234,0.0,0.0,13.0,2.0,0.0,1.0,1.0
186,20.2,82.0,1.4,1202,0.0,0.0,13.0,3.0,0.0,1.0,1.0
160,20.0,81.0,2.0,1313,0.0,0.0,13.0,4.0,0.0,1.0,1.0
246,19.4,84.0,1.6,1252,0.0,0.0,13.0,5.0,0.0,1.0,1.0
625,18.8,88.0,1.2,798,0.0,1.0,13.0,6.0,0.0,1.0,1.0
1487,18.5,88.0,1.4,695,0.08,1.0,13.0,7.0,0.0,1.0,1.0
2276,18.9,77.0,0.6,1109,0.56,1.0,13.0,8.0,0.0,1.0,1.0
1185,20.5,66.0,1.1,1711,1.12,1.0,13.0,9.0,0.0,1.0,1.0
868,21.7,60.0,1.7,1540,1.44,1.0,13.0,10.0,0.0,1.0,1.0
954,23.8,54.0,2.1,1626,2.55,1.0,13.0,11.0,0.0,1.0,1.0
1083,25.2,50.0,1.7,1710,2.83,1.0,13.0,12.0,0.0,1.0,1.0
1069,25.6,50.0,3.8,1876,2.82,1.0,13.0,13.0,0.0,1.0,1.0
1092,26.7,40.0,3.3,1822,2.8,1.0,13.0,14.0,0.0,1.0,1.0
1207,27.4,33.0,2.7,1955,2.5,1.0,13.0,15.0,0.0,1.0,1.0
1445,27.6,37.0,2.8,1935,1.9,1.0,13.0,16.0,0.0,1.0,1.0
2056,27.3,43.0,2.6,2000,1.25,1.0,13.0,17.0,0.0,1.0,1.0
3277,25.3,56.0,2.8,1992,0.54,1.0,13.0,18.0,0.0,1.0,1.0
2489,23.0,63.0,3.1,2000,0.03,1.0,13.0,19.0,0.0,1.0,1.0
2232,21.9,65.0,2.5,1986,0.0,1.0,13.0,20.0,0.0,1.0,1.0
2100,21.3,66.0,2.3,1989,0.0,1.0,13.0,21.0,0.0,1.0,1.0
1865,20.8,65.0,0.9,2000,0.0,1.0,13.0,22.0,0.0,1.0,1.0
1293,20.2,68.0,1.2,1963,0.0,1.0,13.0,23.0,0.0,1.0,1.0
0,19.5,73.0,1.2,1916,0.0,0.0,13.0,0.0,0.0,0.0,1.0
0,19.3,71.0,0.4,1912,0.0,0.0,13.0,1.0,0.0,0.0,1.0
0,18.8,74.0,0.2,1866,0.0,0.0,13.0,2.0,0.0,0.0,1.0
0,18.7,76.0,0.5,1916,0.0,0.0,13.0,3.0,0.0,0.0,1.0
0,18.3,78.0,0.4,1906,0.0,0.0,13.0,4.0,0.0,0.0,1.0
0,17.9,77.0,0.5,1658,0.0,0.0,13.0,5.0,0.0,0.0,1.0
0,17.7,77.0,0.2,1757,0.0,0.0,13.0,6.0,0.0,0.0,1.0
0,17.8,76.0,0.5,1729,0.08,0.0,13.0,7.0,0.0,0.0,1.0
0,18.7,73.0,0.9,1501,0.34,0.0,13.0,8.0,0.0,0.0,1.0
0,20.8,64.0,1.1,1205,1.13,0.0,13.0,9.0,0.0,0.0,1.0
0,22.7,54.0,1.0,1619,1.74,0.0,13.0,10.0,0.0,0.0,1.0
0,24.1,46.0,2.1,1678,2.03,0.0,13.0,11.0,0.0,0.0,1.0
0,24.7,43.0,1.8,1809,1.75,0.0,13.0,12.0,0.0,0.0,1.0
0,25.6,40.0,2.5,1704,2.18,0.0,13.0,13.0,0.0,0.0,1.0
0,26.1,37.0,2.3,1749,1.92,0.0,13.0,14.0,0.0,0.0,1.0
0,26.1,43.0,2.8,1785,1.62,0.0,13.0,15.0,0.0,0.0,1.0
0,26.4,34.0,2.5,1953,1.6,0.0,13.0,16.0,0.0,0.0,1.0
0,25.5,38.0,2.9,1997,0.92,0.0,13.0,17.0,0.0,0.0,1.0
0,24.8,48.0,1.4,2000,0.51,0.0,13.0,18.0,0.0,0.0,1.0
0,23.2,57.0,2.2,2000,0.03,0.0,13.0,19.0,0.0,0.0,1.0
0,22.6,58.0,1.4,2000,0.0,0.0,13.0,20.0,0.0,0.0,1.0
0,22.1,61.0,1.5,2000,0.0,0.0,13.0,21.0,0.0,0.0,1.0
0,21.8,65.0,0.3,2000,0.0,0.0,13.0,22.0,0.0,0.0,1.0
0,21.2,69.0,1.3,1999,0.0,0.0,13.0,23.0,0.0,0.0,1.0
0,21.0,66.0,0.4,2000,0.0,0.0,13.0,0.0,0.0,0.0,1.0
0,20.5,64.0,0.4,2000,0.0,0.0,13.0,1.0,0.0,0.0,1.0
0,20.0,70.0,0.2,2000,0.0,0.0,13.0,2.0,0.0,0.0,1.0
0,19.7,70.0,0.5,2000,0.0,0.0,13.0,3.0,0.0,0.0,1.0
0,19.5,70.0,0.5,2000,0.0,0.0,13.0,4.0,0.0,0.0,1.0
0,19.3,73.0,0.9,1782,0.0,0.0,13.0,5.0,0.0,0.0,1.0
0,19.0,76.0,0.3,1488,0.0,0.0,13.0,6.0,0.0,0.0,1.0
0,19.0,74.0,0.8,1650,0.03,0.0,13.0,7.0,0.0,0.0,1.0
0,19.8,71.0,1.1,1534,0.26,0.0,13.0,8.0,0.0,0.0,1.0
0,21.5,61.0,0.8,1774,0.92,0.0,13.0,9.0,0.0,0.0,1.0
0,22.9,59.0,1.1,1819,1.49,0.0,13.0,10.0,0.0,0.0,1.0
0,23.6,55.0,0.6,1723,1.01,0.0,13.0,11.0,0.0,0.0,1.0
0,24.9,51.0,1.2,1619,1.56,0.0,13.0,12.0,0.0,0.0,1.0
0,26.5,39.0,1.7,1560,2.15,0.0,13.0,13.0,0.0,0.0,1.0
0,26.1,40.0,1.2,1840,1.21,0.0,13.0,14.0,0.0,0.0,1.0
0,25.9,39.0,1.4,1836,0.9,0.0,13.0,15.0,0.0,0.0,1.0
0,25.6,41.0,1.2,1594,0.65,0.0,13.0,16.0,0.0,0.0,1.0
0,25.0,44.0,1.3,1883,0.36,0.0,13.0,17.0,0.0,0.0,1.0
0,24.0,55.0,2.2,1691,0.12,0.0,13.0,18.0,0.0,0.0,1.0
0,23.5,58.0,0.4,1836,0.0,0.0,13.0,19.0,0.0,0.0,1.0
0,22.6,67.0,0.3,1737,0.0,0.0,13.0,20.0,0.0,0.0,1.0
0,21.7,63.0,1.8,1078,0.0,0.0,13.0,21.0,0.0,0.0,1.0
0,20.9,71.0,1.6,1057,0.0,0.0,13.0,22.0,0.0,0.0,1.0
0,20.4,57.0,0.9,2000,0.0,0.0,13.0,23.0,0.0,0.0,1.0
886,20.1,58.0,0.3,2000,0.0,1.0,13.0,0.0,0.0,1.0,1.0
761,20.0,59.0,1.1,1999,0.0,1.0,13.0,1.0,0.0,1.0,1.0
524,19.9,64.0,1.5,1755,0.0,1.0,13.0,2.0,0.0,1.0,1.0
294,19.6,72.0,1.7,1140,0.0,0.0,13.0,3.0,0.0,1.0,1.0
241,19.6,74.0,1.4,847,0.0,0.0,13.0,4.0,0.0,1.0,1.0
137,19.5,74.0,1.8,1421,0.0,0.0,13.0,5.0,0.0,1.0,1.0
47,18.8,85.0,1.4,412,0.0,0.0,13.0,6.0,0.0,1.0,1.0
130,18.0,95.0,1.6,375,0.0,0.0,13.0,7.0,0.0,1.0,1.0
299,18.0,91.0,1.3,896,0.11,0.0,13.0,8.0,0.0,1.0,1.0
89,18.2,93.0,1.4,572,0.18,0.0,13.0,9.0,0.0,1.0,1.0
87,18.4,91.0,1.2,394,0.25,0.0,13.0,10.0,0.0,1.0,1.0
111,18.8,95.0,1.5,597,0.46,0.0,13.0,11.0,0.0,1.0,1.0
180,19.0,91.0,1.7,965,0.67,0.0,13.0,12.0,0.0,1.0,1.0
301,18.9,89.0,2.6,586,0.58,0.0,13.0,13.0,0.0,1.0,1.0
573,19.3,83.0,2.3,2000,0.83,1.0,13.0,14.0,0.0,1.0,1.0
696,19.4,79.0,1.4,2000,0.33,1.0,13.0,15.0,0.0,1.0,1.0
912,19.5,75.0,2.1,2000,0.38,1.0,13.0,16.0,0.0,1.0,1.0
1290,19.3,76.0,2.1,2000,0.21,1.0,13.0,17.0,0.0,1.0,1.0
1786,19.1,77.0,2.5,2000,0.08,1.0,13.0,18.0,0.0,1.0,1.0
1272,18.9,78.0,2.2,2000,0.0,1.0,13.0,19.0,0.0,1.0,1.0
898,19.1,77.0,2.2,1834,0.0,1.0,13.0,20.0,0.0,1.0,1.0
784,18.7,84.0,2.7,1744,0.0,1.0,13.0,21.0,0.0,1.0,1.0
1049,18.4,85.0,2.1,1772,0.0,1.0,13.0,22.0,0.0,1.0,1.0
935,18.7,80.0,1.7,2000,0.0,1.0,13.0,23.0,0.0,1.0,1.0
809,18.9,78.0,2.1,2000,0.0,1.0,13.0,0.0,0.0,1.0,1.0
674,19.0,78.0,1.6,2000,0.0,1.0,13.0,1.0,0.0,1.0,1.0
122,19.1,78.0,1.3,2000,0.0,0.0,13.0,2.0,0.0,1.0,1.0
28,18.5,88.0,1.2,659,0.0,0.0,13.0,3.0,0.0,1.0,1.0
24,17.9,95.0,1.7,1298,0.0,0.0,13.0,4.0,0.0,1.0,1.0
24,17.8,93.0,1.8,2000,0.0,0.0,13.0,5.0,0.0,1.0,1.0
23,17.6,95.0,1.7,974,0.0,0.0,13.0,6.0,0.0,1.0,1.0
45,17.6,96.0,1.7,310,0.0,0.0,13.0,7.0,0.0,1.0,1.0
127,17.8,97.0,2.0,1284,0.09,0.0,13.0,8.0,0.0,1.0,1.0
47,18.2,96.0,1.3,1251,0.21,0.0,13.0,9.0,0.0,1.0,1.0
78,18.4,96.0,2.0,1124,0.32,0.0,13.0,10.0,0.0,1.0,1.0
98,18.9,91.0,1.8,1938,0.64,0.0,13.0,11.0,0.0,1.0,1.0
143,19.1,91.0,2.0,1971,0.63,0.0,13.0,12.0,0.0,1.0,1.0
600,19.8,88.0,0.9,1796,0.65,1.0,13.0,13.0,0.0,1.0,1.0
972,21.4,76.0,1.4,2000,1.5,1.0,13.0,14.0,0.0,1.0,1.0
1288,21.8,76.0,1.4,2000,1.2,1.0,13.0,15.0,0.0,1.0,1.0
1550,21.5,78.0,1.2,2000,0.51,1.0,13.0,16.0,0.0,1.0,1.0
1904,21.2,77.0,1.2,2000,0.31,1.0,13.0,17.0,0.0,1.0,1.0
2235,20.9,77.0,0.6,2000,0.23,1.0,13.0,18.0,0.0,1.0,1.0
1720,20.3,81.0,1.0,2000,0.02,1.0,13.0,19.0,0.0,1.0,1.0
1551,20.0,82.0,0.4,2000,0.0,1.0,13.0,20.0,0.0,1.0,1.0
1540,19.9,82.0,0.6,2000,0.0,1.0,13.0,21.0,0.0,1.0,1.0
1493,19.7,82.0,0.5,2000,0.0,1.0,13.0,22.0,0.0,1.0,1.0
1171,19.5,82.0,0.6,2000,0.0,1.0,13.0,23.0,0.0,1.0,1.0
953,19.5,81.0,1.1,2000,0.0,1.0,13.0,0.0,0.0,1.0,1.0
875,19.5,83.0,1.5,1459,0.0,1.0,13.0,1.0,0.0,1.0,1.0
655,19.4,85.0,0.0,1533,0.0,1.0,13.0,2.0,0.0,1.0,1.0
458,18.8,90.0,1.0,1191,0.0,0.0,13.0,3.0,0.0,1.0,1.0
96,18.9,88.0,0.8,1226,0.0,0.0,13.0,4.0,0.0,1.0,1.0
93,18.8,96.0,0.2,973,0.0,0.0,13.0,5.0,0.0,1.0,1.0
215,18.4,95.0,0.1,752,0.0,0.0,13.0,6.0,0.0,1.0,1.0
363,18.1,96.0,0.9,557,0.04,0.0,13.0,7.0,0.0,1.0,1.0
654,18.2,86.0,0.0,858,0.48,1.0,13.0,8.0,0.0,1.0,1.0
810,19.7,78.0,1.3,740,1.17,1.0,13.0,9.0,0.0,1.0,1.0
925,21.8,67.0,1.9,878,1.88,1.0,13.0,10.0,0.0,1.0,1.0
1062,22.7,55.0,2.7,1297,1.86,1.0,13.0,11.0,0.0,1.0,1.0
1273,24.2,43.0,2.2,1798,2.31,1.0,13.0,12.0,0.0,1.0,1.0
1409,24.9,32.0,3.9,2000,2.57,1.0,13.0,13.0,0.0,1.0,1.0
1532,25.2,28.0,4.4,2000,2.76,1.0,13.0,14.0,0.0,1.0,1.0
1814,25.4,32.0,3.8,1980,2.42,1.0,13.0,15.0,0.0,1.0,1.0
1840,25.3,38.0,3.0,2000,1.88,1.0,13.0,16.0,0.0,1.0,1.0
2045,24.6,35.0,3.6,1990,1.2,1.0,13.0,17.0,0.0,1.0,1.0
1939,23.2,36.0,2.8,2000,0.47,1.0,13.0,18.0,0.0,1.0,1.0
1743,21.3,43.0,2.8,2000,0.02,1.0,13.0,19.0,0.0,1.0,1.0
1604,20.4,52.0,1.2,2000,0.0,1.0,13.0,20.0,0.0,1.0,1.0
1502,19.4,55.0,0.8,2000,0.0,1.0,13.0,21.0,0.0,1.0,1.0
1430,18.6,62.0,0.6,2000,0.0,1.0,13.0,22.0,0.0,1.0,1.0
1108,17.9,66.0,1.0,2000,0.0,1.0,13.0,23.0,0.0,1.0,1.0
880,17.2,69.0,0.6,2000,0.0,1.0,13.0,0.0,0.0,1.0,0.0
644,16.4,66.0,0.1,2000,0.0,1.0,13.0,1.0,0.0,1.0,0.0
489,16.0,72.0,1.3,2000,0.0,0.0,13.0,2.0,0.0,1.0,0.0
334,15.8,70.0,0.8,2000,0.0,0.0,13.0,3.0,0.0,1.0,0.0
202,16.2,69.0,0.7,2000,0.0,0.0,13.0,4.0,0.0,1.0,0.0
106,16.3,67.0,0.8,2000,0.0,0.0,13.0,5.0,0.0,1.0,0.0
144,16.5,73.0,1.2,2000,0.0,0.0,13.0,6.0,0.0,1.0,0.0
261,16.5,74.0,0.4,2000,0.0,0.0,13.0,7.0,0.0,1.0,0.0
439,17.0,69.0,1.2,2000,0.3,0.0,13.0,8.0,0.0,1.0,0.0
534,18.4,59.0,1.0,1951,0.86,1.0,13.0,9.0,0.0,1.0,0.0
620,19.3,59.0,0.2,2000,0.94,1.0,13.0,10.0,0.0,1.0,0.0
764,20.1,57.0,3.0,1929,1.29,1.0,13.0,11.0,0.0,1.0,1.0
915,20.8,52.0,1.2,1984,1.25,1.0,13.0,12.0,0.0,1.0,0.0
1031,22.7,44.0,1.4,1913,1.77,1.0,13.0,13.0,0.0,1.0,0.0
1136,24.2,40.0,1.2,1953,2.62,1.0,13.0,14.0,0.0,1.0,0.0
1366,25.0,28.0,2.2,2000,2.39,1.0,13.0,15.0,0.0,1.0,0.0
1502,24.6,29.0,4.0,1988,1.73,1.0,13.0,16.0,0.0,1.0,0.0
1591,24.1,41.0,2.4,2000,1.17,1.0,13.0,17.0,0.0,1.0,0.0
1492,22.3,53.0,2.7,2000,0.44,1.0,13.0,18.0,0.0,1.0,0.0
1333,21.0,54.0,2.9,2000,0.01,1.0,13.0,19.0,0.0,1.0,0.0
1287,20.2,48.0,3.3,2000,0.0,1.0,13.0,20.0,0.0,1.0,0.0
1148,19.1,38.0,2.1,2000,0.0,1.0,13.0,21.0,0.0,1.0,0.0
1074,18.5,40.0,2.5,2000,0.0,1.0,13.0,22.0,0.0,1.0,0.0
768,17.7,45.0,1.1,2000,0.0,1.0,13.0,23.0,0.0,1.0,0.0
620,17.2,50.0,1.7,2000,0.0,1.0,13.0,0.0,0.0,1.0,0.0
426,16.8,53.0,2.0,2000,0.0,0.0,13.0,1.0,0.0,1.0,0.0
302,16.1,57.0,0.7,2000,0.0,0.0,13.0,2.0,0.0,1.0,0.0
216,15.5,63.0,0.3,2000,0.0,0.0,13.0,3.0,0.0,1.0,0.0
141,14.9,68.0,0.9,2000,0.0,0.0,13.0,4.0,0.0,1.0,0.0
105,14.4,66.0,0.3,2000,0.0,0.0,13.0,5.0,0.0,1.0,0.0
141,14.3,66.0,0.5,2000,0.0,0.0,13.0,6.0,0.0,1.0,0.0
205,14.7,61.0,2.1,2000,0.02,0.0,13.0,7.0,0.0,1.0,0.0
296,15.4,52.0,2.2,1985,0.49,0.0,13.0,8.0,0.0,1.0,0.0
310,17.0,43.0,2.1,1993,1.36,0.0,13.0,9.0,0.0,1.0,0.0
426,18.5,38.0,3.3,2000,2.02,0.0,13.0,10.0,0.0,1.0,0.0
588,19.4,31.0,4.1,1966,2.55,1.0,13.0,11.0,0.0,1.0,0.0
754,20.3,34.0,2.6,2000,2.85,1.0,13.0,12.0,0.0,1.0,0.0
885,20.9,30.0,3.5,2000,2.93,1.0,13.0,13.0,0.0,1.0,0.0
1099,21.3,30.0,4.3,2000,2.78,1.0,13.0,14.0,0.0,1.0,0.0
1273,21.8,32.0,3.3,2000,2.42,1.0,13.0,15.0,0.0,1.0,0.0
1433,22.0,31.0,2.7,2000,1.87,1.0,13.0,16.0,0.0,1.0,0.0
1442,21.6,32.0,3.1,2000,1.2,1.0,13.0,17.0,0.0,1.0,0.0
1237,20.3,35.0,2.4,2000,0.46,1.0,13.0,18.0,0.0,1.0,0.0
1280,18.6,54.0,2.7,2000,0.01,1.0,13.0,19.0,0.0,1.0,0.0
1227,17.6,57.0,1.4,2000,0.0,1.0,13.0,20.0,0.0,1.0,0.0
1145,16.8,58.0,1.2,2000,0.0,1.0,13.0,21.0,0.0,1.0,0.0
958,16.6,47.0,3.9,2000,0.0,1.0,13.0,22.0,0.0,1.0,0.0
750,15.7,51.0,0.4,2000,0.0,1.0,13.0,23.0,0.0,1.0,0.0
558,14.7,55.0,1.6,2000,0.0,1.0,13.0,0.0,0.0,1.0,0.0
408,13.8,60.0,0.8,2000,0.0,0.0,13.0,1.0,0.0,1.0,0.0
292,13.4,62.0,0.2,2000,0.0,0.0,13.0,2.0,0.0,1.0,0.0
222,12.7,67.0,0.5,2000,0.0,0.0,13.0,3.0,0.0,1.0,0.0
157,12.0,69.0,0.5,2000,0.0,0.0,13.0,4.0,0.0,1.0,0.0
105,11.5,70.0,0.5,2000,0.0,0.0,13.0,5.0,0.0,1.0,0.0
132,11.2,70.0,0.9,2000,0.0,0.0,13.0,6.0,0.0,1.0,0.0
262,10.8,72.0,0.9,2000,0.03,0.0,13.0,7.0,0.0,1.0,1.0
440,12.0,61.0,1.3,1988,0.6,0.0,13.0,8.0,0.0,1.0,0.0
542,15.3,49.0,1.0,2000,1.34,1.0,13.0,9.0,0.0,1.0,0.0
667,18.0,44.0,1.3,1984,1.99,1.0,13.0,10.0,0.0,1.0,0.0
853,20.1,40.0,1.6,1985,2.47,1.0,13.0,11.0,0.0,1.0,0.0
1045,21.7,36.0,2.0,2000,2.78,1.0,13.0,12.0,0.0,1.0,0.0
1309,22.9,30.0,2.0,2000,2.9,1.0,13.0,13.0,0.0,1.0,0.0
1522,23.7,28.0,1.4,2000,2.77,1.0,13.0,14.0,0.0,1.0,0.0
1747,24.1,26.0,1.6,2000,2.38,1.0,13.0,15.0,0.0,1.0,0.0
1955,24.2,28.0,1.7,2000,1.86,1.0,13.0,16.0,0.0,1.0,0.0
2033,22.9,33.0,1.4,2000,0.83,1.0,13.0,17.0,0.0,1.0,0.0
1885,21.6,37.0,1.0,2000,0.24,1.0,13.0,18.0,0.0,1.0,0.0
1608,20.3,39.0,0.6,2000,0.0,1.0,13.0,19.0,0.0,1.0,0.0
1583,19.3,45.0,0.4,2000,0.0,1.0,13.0,20.0,0.0,1.0,0.0
1565,18.5,48.0,1.0,2000,0.0,1.0,13.0,21.0,0.0,1.0,0.0
1418,17.7,52.0,1.0,2000,0.0,1.0,13.0,22.0,0.0,1.0,0.0
1042,17.4,49.0,1.2,2000,0.0,1.0,13.0,23.0,0.0,1.0,0.0
880,17.0,51.0,1.5,2000,0.0,1.0,13.0,0.0,0.0,1.0,1.0
594,16.6,53.0,1.7,2000,0.0,1.0,13.0,1.0,0.0,1.0,1.0
453,16.6,54.0,1.5,2000,0.0,0.0,13.0,2.0,0.0,1.0,1.0
355,16.5,57.0,1.6,2000,0.0,0.0,13.0,3.0,0.0,1.0,1.0
222,16.4,59.0,1.7,2000,0.0,0.0,13.0,4.0,0.0,1.0,1.0
150,16.3,61.0,1.5,2000,0.0,0.0,13.0,5.0,0.0,1.0,1.0
230,16.3,62.0,2.1,2000,0.0,0.0,13.0,6.0,0.0,1.0,1.0
335,16.3,62.0,2.0,2000,0.01,0.0,13.0,7.0,0.0,1.0,1.0
598,16.7,60.0,2.0,2000,0.2,1.0,13.0,8.0,0.0,1.0,1.0
680,17.7,54.0,1.8,2000,0.63,1.0,13.0,9.0,0.0,1.0,1.0
923,19.4,47.0,2.3,2000,1.45,1.0,13.0,10.0,0.0,1.0,1.0
1152,20.5,42.0,2.1,1981,1.59,1.0,13.0,11.0,0.0,1.0,1.0
